 ,1990,2000,2011,,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bolivia,"4,867,582,620.2","8,397,912,509.1","23,963,033,430.6",,"27,084,497,482.9","30,659,338,880.4","32,996,188,012.7","33,000,198,248.3","33,941,126,200.1","37,508,642,165.3","40,287,647,930.5","40,895,322,843.8",..
Bosnia and Herzegovina,..,"5,505,887,894.5","18,644,723,861.0",,"17,226,849,297.1","18,178,503,835.4","18,558,343,508.3","16,211,541,820.2","16,913,330,694.0","18,080,118,128.4","20,183,510,561.3","20,164,193,806.9",..
Botswana,"3,790,567,051.9","5,788,329,609.2","15,351,972,361.1",,"14,380,004,175.1","14,901,750,991.2","16,250,781,586.7","14,420,593,484.1","15,646,354,089.5","17,405,588,070.4","18,663,265,549.0","18,340,480,936.0",..
Brazil,"461,951,782,000.0","655,420,645,476.9","2,616,200,980,392.2",,"2,465,188,674,415.0","2,472,806,919,901.7","2,455,993,625,159.4","1,802,214,373,741.3","1,795,700,168,991.5","2,062,831,045,936.0","1,885,482,534,238.3","1,839,758,040,765.6",..
British Virgin Islands,..,..,..,,..,..,..,..,..,..,..,..,..
Brunei Darussalam,"3,520,551,724.1","6,001,153,306.3","18,525,319,977.7",,"19,047,940,300.9","18,093,829,923.3","17,098,342,541.4","12,930,394,937.8","11,400,854,267.7","12,128,104,859.1","13,567,351,175.0","13,469,422,958.5",..
Bulgaria,"20,632,090,909.1","13,245,833,843.5","57,386,216,850.3",,"54,033,250,328.5","55,615,397,665.6","56,901,994,980.3","50,647,442,756.7","53,806,894,796.4","58,971,520,599.3","66,230,155,099.6","68,558,815,111.6",..
Burkina Faso,"3,101,301,781.0","2,956,746,304.2","12,080,296,644.1",,"12,561,016,091.5","13,444,301,139.1","13,943,016,923.9","11,832,159,275.6","12,833,363,370.2","14,106,956,830.1","16,059,910,870.6","15,990,803,570.0",..
Burundi,"1,132,101,252.5","870,486,065.9","2,235,820,867.8",,"2,333,308,099.5","2,451,625,332.7","2,705,783,272.1","3,104,394,858.1","2,959,640,987.3","3,172,292,379.4","3,036,931,818.2","3,012,334,881.6",..
Cabo Verde,"306,891,107.3","539,227,277.6","1,865,915,544.1",,"1,741,809,809.0","1,850,470,042.4","1,859,898,513.3","1,596,800,287.2","1,662,998,678.4","1,769,787,215.1","1,966,983,316.6","1,981,845,740.4",..
Cambodia,..,"3,677,897,739.1","12,829,541,141.0",,"14,054,443,213.5","15,227,991,395.2","16,702,610,842.4","18,049,954,289.4","20,016,747,754.0","22,177,200,511.6","24,571,753,583.5","27,089,389,787.0",..
Cameroon,"11,151,578,050.7","10,083,937,740.1","29,375,448,542.4",,"29,102,772,799.0","32,357,345,501.0","34,989,493,826.2","30,928,653,813.9","32,643,697,595.8","35,009,262,788.2","38,694,156,863.0","39,007,354,359.3",..
Canada,"593,929,550,908.5","742,295,468,318.6","1,788,647,906,047.8",,"1,828,689,329,349.0","1,847,208,522,155.3","1,803,533,209,844.7","1,556,129,524,418.2","1,528,243,213,982.1","1,649,878,054,226.8","1,716,262,621,082.2","1,736,425,629,520.0",..
Cayman Islands,..,..,"4,186,223,864.8",,"4,291,158,967.9","4,405,954,696.2","4,563,017,851.6","4,708,336,756.1","4,909,498,942.7","5,153,091,157.8","5,517,361,237.6",..,..
Central African Republic,"1,440,711,395.7","914,500,299.1","2,437,982,839.6",,"2,510,126,699.1","1,691,544,192.4","1,894,813,504.5","1,695,825,708.5","1,825,018,190.9","2,072,350,151.1","2,220,978,978.2","2,220,307,368.7",..
Chad,"1,738,605,558.1","1,385,058,161.8","12,172,309,522.6",,"12,367,363,677.6","12,953,535,495.9","13,940,768,065.6","10,950,392,219.9","10,097,778,353.8","10,000,395,242.1","11,239,167,048.5","11,314,951,342.8",..
Channel Islands,..,"6,439,703,434.7",..,,..,..,..,..,..,..,..,..,..
Chile,"33,113,887,818.0","77,860,932,151.8","252,251,992,029.4",,"267,122,320,056.7","278,384,345,259.4","260,541,629,960.7","243,919,085,308.9","250,440,136,356.1","277,044,950,259.0","298,258,019,275.0","282,318,159,744.7",..
China,"360,857,912,566.0","1,211,346,869,605.2","7,551,500,124,203.4",,"8,532,229,986,993.7","9,570,406,235,659.6","10,475,682,920,594.5","11,061,553,079,876.4","11,233,276,536,737.2","12,310,409,370,892.8","13,894,817,549,374.2","14,342,903,006,431.3",..
Colombia,"47,844,090,710.0","99,886,577,330.7","334,943,871,931.7",,"370,921,320,483.8","382,116,126,448.6","381,112,119,657.4","293,481,748,240.8","282,825,009,887.5","311,883,730,690.1","333,568,923,004.5","323,615,979,418.7",..
Comoros,"429,622,147.7","350,264,287.7","1,023,086,183.8",,"1,015,843,368.8","1,116,224,161.1","1,149,587,651.7","966,029,542.0","1,012,835,518.3","1,077,439,662.6","1,178,530,757.7","1,165,839,927.1",..
"Congo, Dem. Rep.","9,349,764,580.4","19,088,046,305.8","25,839,749,198.8",,"29,306,235,826.4","32,679,745,297.6","35,909,040,265.9","37,917,704,900.1","37,134,799,974.5","38,019,265,625.9","46,831,342,212.5","50,400,746,171.4",..
"Congo, Rep.","2,798,746,050.6","3,219,910,550.4","15,655,384,440.4",,"17,692,912,613.2","17,958,721,571.8","17,783,526,317.9","11,953,249,529.7","10,335,424,288.4","11,198,674,674.4","13,518,403,447.0","12,267,392,146.6",..
Costa Rica,"5,711,687,786.8","14,949,514,493.3","42,262,697,840.4",,"46,473,128,285.6","49,745,088,111.7","50,577,769,837.7","54,775,994,478.5","57,157,992,434.2","58,481,858,042.6","60,553,901,420.1","61,801,385,049.1",..
Cote d'Ivoire,"10,795,850,107.0","10,717,022,462.7","25,414,875,503.1",,"26,789,047,554.6","31,273,074,527.7","35,363,533,865.7","45,814,637,971.5","47,964,234,560.1","51,588,158,717.5","58,011,466,450.9","58,539,424,929.7",..
Croatia,..,"21,633,671,680.9","62,537,851,352.5",,"56,580,819,623.9","58,194,069,434.1","57,639,588,805.6","49,525,747,503.8","51,601,147,665.8","55,481,644,098.0","61,375,222,347.0","60,752,588,976.3",..
Cuba,"28,645,436,569.1","30,565,400,000.0","68,990,000,000.0",,"73,141,000,000.0","77,148,000,000.0","80,656,000,000.0","87,133,000,000.0","91,370,000,000.0","96,851,000,000.0","100,023,000,000.0",..,..
Curacao,..,..,"3,038,699,608.9",,"3,131,096,089.4","3,147,616,201.1","3,158,406,033.5","3,151,910,782.1","3,122,287,933.0","3,116,610,111.7","3,127,908,044.7","3,101,787,709.5",..
Cyprus,"5,591,130,217.7","9,985,844,486.3","27,565,469,098.0",,"24,978,513,426.7","23,900,872,625.8","23,156,850,006.6","19,842,404,304.9","20,953,442,550.4","22,729,184,365.1","25,309,818,138.9","24,948,935,408.0",..
Czech Republic,"40,728,950,704.6","61,828,166,496.1","229,562,733,398.9",,"208,857,719,320.6","211,685,616,592.9","209,358,834,156.3","188,033,050,459.9","196,272,068,576.3","218,628,940,951.7","248,908,731,817.5","250,680,504,529.6",..
Denmark,"138,247,285,815.9","164,158,739,097.6","344,003,137,611.3",,"327,148,943,812.1","343,584,391,647.9","352,993,631,617.7","302,673,070,846.9","313,115,929,314.3","332,121,063,806.4","356,879,499,797.9","350,104,327,658.7",..
Djibouti,"452,328,087.3","551,230,861.9","1,239,144,501.8",,"1,353,632,941.5","2,042,817,162.9","2,214,681,573.6","2,430,287,967.0","2,603,554,906.6","2,751,461,055.6","3,012,820,409.6","3,324,634,256.1",..
Dominica,"201,428,730.0","333,468,888.9","501,025,925.9",,"485,996,296.3","498,296,296.3","520,207,407.4","540,737,037.0","576,229,629.6","519,837,037.0","551,074,074.1","582,403,703.7",..
Dominican Republic,"7,073,675,544.8","24,305,116,729.2","58,029,750,744.4",,"60,681,537,194.7","62,682,163,837.7","67,179,914,026.3","71,164,825,257.7","75,704,720,189.6","79,997,975,622.8","85,555,378,043.8","88,941,299,734.2",..
Ecuador,"15,239,278,100.4","18,327,764,882.4","79,276,664,000.0",,"87,924,544,000.0","95,129,659,000.0","101,726,331,000.0","99,290,381,000.0","99,937,696,000.0","104,295,862,000.0","107,562,008,000.0","107,435,665,000.0",..
"Egypt, Arab Rep.","42,978,914,311.4","99,838,543,960.1","235,989,672,977.6",,"279,116,666,666.7","288,434,108,527.1","305,595,408,895.3","329,366,576,819.4","332,441,717,791.4","235,733,695,652.2","249,712,999,437.3","303,092,255,125.3",..
El Salvador,"4,817,542,204.0","11,784,927,700.0","20,283,790,000.0",,"21,386,140,000.0","21,990,970,000.0","22,593,480,000.0","23,438,240,000.0","24,191,440,000.0","24,979,200,000.0","26,117,400,000.0","27,022,640,000.0",..
Equatorial Guinea,"112,119,406.5","1,045,998,496.4","21,357,344,847.5",,"22,388,345,810.2","21,948,835,350.3","21,765,454,404.4","13,185,496,836.4","11,240,809,132.4","12,200,914,929.6","13,278,488,567.3","11,026,774,945.3",..
Eritrea,..,"706,370,815.6","2,065,001,626.0",,..,..,..,..,..,..,..,..,..
Estonia,..,"5,694,069,842.4","23,391,530,006.3",,"23,192,708,981.8","25,271,406,707.6","26,773,473,625.2","23,048,864,242.6","24,259,552,889.0","26,951,648,828.6","30,631,142,226.9","31,471,100,656.2",..
Eswatini,"1,114,703,088.2","1,738,100,853.1","4,820,499,497.3",,"4,886,658,806.3","4,597,702,903.1","4,422,304,974.8","4,062,660,889.8","3,816,018,484.5","4,402,972,999.5","4,665,424,249.1","4,471,598,726.6",..
Ethiopia,"12,175,166,763.3","8,242,392,103.7","31,952,763,089.3",,"43,310,721,414.1","47,648,211,133.2","55,612,228,233.5","64,589,334,978.8","74,296,618,481.1","81,770,791,971.0","84,269,348,327.3","95,912,590,628.1",..
Faroe Islands,..,"1,058,702,725.4","2,490,807,830.6",,"2,366,301,251.6","2,627,049,837.1","2,850,743,875.3","2,518,096,285.6","2,738,832,687.1","2,905,102,303.5","3,116,887,847.2",..,..
Fiji,"1,337,024,782.2","1,684,109,743.5","3,774,530,615.7",,"3,972,012,570.5","4,190,143,206.3","4,856,963,252.0","4,682,546,881.2","4,930,204,219.7","5,353,404,418.7","5,581,393,120.6","5,496,250,694.3",..
